Rotating Speed S.P (RPM),1.50000E+3
Mean Extension (mm),-2.50730E-3
Sampling Rate (Hz),5.00000E+3
Time (secs),Extension (mm),Vibration 1 (g),Vibration 2 (g),Vibration 3 (g),Tachometer (V)
2.55400000,-0.00226423,-0.05371094,-0.13183594,-0.58593750,0.07324219
2.55420000,-0.00226423,-0.05859375,-0.35156250,-0.24902344,0.06835937
2.55440000,-0.00226423,-0.07324219,-0.11718750,-0.32226562,0.06591797
2.55460000,0.00017718,-0.08789062,-0.01464844,-0.32226562,0.06591797
2.55480000,-0.00470564,-0.10253906,-0.14648437,0.37109375,0.06591797
2.55500000,-0.00226423,-0.05859375,0.20507812,0.16113281,0.06591797
2.55520000,-0.00226423,-0.01464844,-0.13183594,0.01953125,0.06347656
2.55540000,-0.00226423,-0.07812500,0.40039062,0.08300781,0.06347656
2.55560000,0.00017718,-0.04394531,0.16601562,-0.01464844,0.06347656
2.55580000,-0.00470564,-0.01953125,0.58593750,-0.12207031,0.06103516
2.55600000,-0.00470564,-0.00976562,0.34179687,0.29785156,0.06103516
2.55620000,-0.00226423,-0.01953125,0.00488281,0.64453125,0.06103516
2.55640000,-0.00226423,-0.04882812,-0.17089844,0.14160156,0.05859375
2.55660000,-0.00226423,-0.02929687,-0.20507812,0.85937500,0.05859375
2.55680000,-0.00226423,0.00488281,-0.02441406,0.57128906,0.05615234
2.55700000,-0.00226423,-0.06347656,0.17089844,0.71777344,0.05859375
2.55720000,-0.00226423,0.03906250,0.41503906,0.34179687,0.05615234
2.55740000,-0.00226423,0.01953125,-0.29785156,0.33203125,0.05615234
2.55760000,-0.00226423,0.06347656,0.15625000,0.28808594,0.05615234
2.55780000,-0.00226423,-0.01953125,-0.15136719,0.57128906,0.05615234
2.55800000,-0.00226423,0.07324219,-0.08789062,-0.01464844,0.05371094
2.55820000,-0.00226423,0.02929687,0.68847656,0.60546875,0.05615234
2.55840000,-0.00226423,0.06835937,0.17089844,0.39062500,0.05615234
2.55860000,-0.00226423,-0.02441406,0.48828125,0.19531250,0.05859375
2.55880000,-0.00470564,0.02929687,0.52246094,0.67382812,0.05859375
2.55900000,-0.00226423,-0.00488281,-0.41015625,0.54687500,0.05615234
2.55920000,-0.00226423,0.05371094,0.20019531,0.39062500,0.05859375
2.55940000,-0.00226423,-0.04394531,0.16601562,0.17089844,0.05859375
2.55960000,-0.00226423,0.03906250,0.48339844,-0.10253906,0.05615234
2.55980000,-0.00226423,-0.02441406,0.55175781,-0.03417969,0.05859375
2.56000000,-0.00470564,0.03417969,0.79589844,-0.37109375,0.06591797
2.56020000,-0.00226423,-0.09277344,-0.34667969,0.17089844,0.05859375
2.56040000,-0.00226423,-0.02929687,0.30273437,-0.11230469,0.05615234
2.56060000,-0.00226423,-0.08789062,-0.08789062,-0.00976562,0.05615234
2.56080000,-0.00226423,-0.03417969,-0.27343750,0.00000000,0.05615234
2.56100000,-0.00470564,-0.03906250,0.01464844,-0.04394531,0.05615234
2.56120000,-0.00226423,-0.03417969,0.24902344,0.01953125,0.05615234
2.56140000,-0.00226423,0.00976562,0.47851562,-0.50781250,0.05126953
2.56160000,-0.00226423,-0.01953125,0.37597656,-0.35644531,0.05615234
2.56180000,-0.00226423,0.04394531,0.00976562,-0.24902344,0.05859375
2.56200000,-0.00226423,0.00000000,-0.36132812,-0.54687500,0.05859375
2.56220000,-0.00226423,0.00000000,-0.36621094,-0.12207031,0.05859375
2.56240000,-0.00226423,-0.02929687,-0.39062500,-0.29296875,0.05859375
2.56260000,-0.00714704,0.08300781,0.36132812,0.04882812,0.05859375
2.56280000,-0.00470564,-0.03417969,0.03906250,0.34667969,0.06103516
2.56300000,-0.00226423,0.00000000,-0.17578125,-0.29785156,0.05615234
2.56320000,-0.00226423,-0.02441406,-0.24414062,0.35156250,0.06103516
2.56340000,-0.00470564,0.00000000,-0.55664062,0.20019531,0.05859375
2.56360000,-0.00226423,0.05859375,-0.59082031,0.16113281,0.05859375
2.56380000,-0.00470564,0.05371094,-0.37597656,0.24414062,0.05859375
2.56400000,-0.00470564,-0.03906250,-0.41015625,-0.05371094,0.05859375
2.56420000,-0.00226423,0.01464844,0.19042969,0.38574219,0.06103516
2.56440000,-0.00226423,0.06835937,-0.05371094,0.13183594,0.05859375
2.56460000,-0.00226423,0.05859375,-0.18066406,0.78125000,0.06103516
2.56480000,-0.00226423,-0.11230469,-0.20019531,0.66894531,0.06103516
2.56500000,-0.00226423,0.07812500,-0.09277344,0.63476562,0.05859375
2.56520000,-0.00226423,-0.02441406,0.06347656,0.79101562,0.06103516
2.56540000,-0.00226423,0.11718750,0.38574219,0.65917969,0.06103516
2.56560000,-0.00226423,0.00976562,0.44433594,0.31738281,0.06103516
2.56580000,-0.00226423,0.04882812,-0.32226562,0.18066406,0.06103516
2.56600000,-0.00470564,0.01464844,-0.12207031,0.57128906,0.06103516
2.56620000,-0.00226423,0.06347656,-0.51269531,0.34667969,0.06103516
2.56640000,-0.00226423,0.00000000,-0.44921875,0.86425781,0.06347656
2.56660000,-0.00226423,0.02441406,-0.23925781,0.62500000,0.06347656
2.56680000,-0.00470564,0.01464844,-0.25878906,0.54199219,0.06347656
2.56700000,-0.00226423,-0.03417969,-0.01953125,0.55175781,0.06347656
2.56720000,-0.00714704,0.00976562,0.26855469,0.17578125,0.06347656
2.56740000,-0.00226423,0.04882812,-0.53710937,-0.29785156,0.06591797
2.56760000,-0.00226423,0.03417969,-0.14160156,-0.27832031,0.06347656
2.56780000,-0.00226423,0.02929687,-0.41992187,-0.74707031,0.06347656
2.56800000,0.00017718,0.02441406,0.04394531,-1.07910156,0.06347656
2.56820000,-0.00226423,0.03417969,0.28320312,-1.79687500,0.06103516
2.56840000,-0.00226423,0.07812500,0.67382812,-1.34765625,0.06347656
2.56860000,-0.00226423,0.00000000,0.44921875,-0.65917969,0.06347656
2.56880000,-0.00226423,-0.20019531,0.94238281,-0.71777344,0.06347656
2.56900000,0.00017718,0.27832031,-3.90136719,-0.01464844,0.06347656
2.56920000,-0.00226423,0.03906250,-2.71484375,1.26953125,0.06591797
2.56940000,-0.00226423,-0.31738281,-3.11523437,1.85058594,0.06835937
2.56960000,-0.00226423,0.16601562,1.55761719,2.90039062,0.07324219
2.56980000,-0.00226423,-0.03417969,2.45605469,1.65039062,0.07080078
2.57000000,-0.00470564,0.24414062,-0.75683594,-1.08398437,0.06347656
2.57020000,-0.00470564,-0.21484375,1.42578125,-0.27832031,0.06347656
2.57040000,0.00017718,-0.04394531,-3.16406250,2.09472656,0.06591797
2.57060000,0.00017718,0.37597656,2.24609375,2.05078125,0.06591797
2.57080000,0.00017718,-0.06835937,1.08398437,1.61132812,0.06347656
2.57100000,-0.00958845,-0.01953125,-0.27343750,-2.84179687,0.05371094
2.57120000,-0.00226423,0.07324219,0.71289062,-0.07812500,0.05859375
2.57140000,-0.00226423,0.10742187,-1.78710937,1.48925781,0.06591797
2.57160000,-0.00470564,0.13671875,1.09863281,1.40136719,0.06835937
2.57180000,-0.00226423,-0.08300781,0.01953125,0.29785156,0.06835937
2.57200000,-0.00226423,-0.06835937,-0.54687500,-0.61035156,0.06591797
2.57220000,-0.00226423,0.19042969,0.20507812,0.64453125,0.07080078
2.57240000,-0.00226423,-0.01464844,-0.60546875,0.15136719,0.07080078
2.57260000,-0.00226423,0.08789062,0.62500000,-1.67968750,0.06835937
2.57280000,-0.00226423,-0.05859375,1.42089844,0.54199219,0.07324219
2.57300000,-0.00226423,-0.00488281,0.89355469,0.54687500,0.07568359
2.57320000,-0.00470564,0.14160156,1.41113281,-1.83105469,0.07080078
2.57340000,-0.00226423,-0.11718750,-1.25976562,-0.41992187,0.07568359
2.57360000,-0.00226423,0.01953125,-1.39648437,0.08300781,0.07324219
2.57380000,-0.00226423,-0.01464844,0.33691406,0.42968750,0.07080078
2.57400000,-0.00226423,-0.01464844,0.02441406,-0.14160156,0.06835937
2.57420000,-0.00226423,0.02929687,0.28320312,-2.18750000,0.06103516
2.57440000,-0.00470564,-0.03906250,-0.63964844,0.00976562,0.06591797
2.57460000,-0.00226423,0.03417969,-0.20996094,0.20507812,0.06591797
2.57480000,-0.00226423,-0.01953125,0.79101562,-1.06445312,0.06835937
2.57500000,-0.00226423,-0.07324219,-0.36621094,-1.22558594,0.06347656
2.57520000,-0.00226423,-0.01464844,-1.27441406,-0.49804687,0.06591797
2.57540000,-0.00226423,-0.07812500,-0.16113281,1.17187500,0.06835937
2.57560000,-0.00226423,-0.01464844,0.47363281,0.46875000,0.06835937
2.57580000,-0.00226423,-0.21972656,0.58105469,-1.12304687,0.06103516
2.57600000,-0.00958845,-0.13183594,-0.23925781,-0.25390625,0.06103516
2.57620000,-0.00226423,0.15136719,-0.37109375,1.78710937,0.06347656
2.57640000,0.00017718,-0.05371094,-0.26855469,0.44921875,0.06103516
2.57660000,-0.00226423,-0.13183594,1.10839844,-0.18554687,0.05859375
2.57680000,-0.00226423,-0.11230469,0.18554687,-0.13671875,0.05859375
2.57700000,-0.00226423,0.19531250,0.84472656,0.37597656,0.05859375
2.57720000,-0.00226423,0.10253906,0.00000000,1.42578125,0.06347656
2.57740000,-0.00226423,-0.19531250,0.11718750,1.01074219,0.06347656
2.57760000,-0.00226423,0.03417969,0.55664062,0.56152344,0.06591797
2.57780000,-0.00226423,-0.03417969,0.47363281,0.60546875,0.06591797
2.57800000,-0.00226423,0.06347656,0.16601562,0.85449219,0.06835937
2.57820000,-0.00470564,0.15625000,0.00488281,1.01562500,0.07080078
2.57840000,-0.00226423,-0.13183594,0.44433594,0.46386719,0.06835937
2.57860000,-0.00470564,-0.09277344,0.57617187,0.08789062,0.07080078
2.57880000,-0.00470564,0.20019531,0.67382812,0.05371094,0.07568359
2.57900000,-0.00226423,0.12695312,0.69824219,0.82519531,0.10009766
2.57920000,-0.00226423,-0.00976562,0.03906250,-0.00976562,0.16845703
2.57940000,-0.00226423,-0.14648437,-0.06835937,0.50292969,0.31005859
2.57960000,-0.00470564,0.13183594,0.41992187,-0.08300781,0.47363281
2.57980000,-0.00226423,0.11230469,0.87402344,0.25390625,0.65185547
2.58000000,-0.00226423,-0.10253906,0.27832031,-0.03417969,0.86425781
2.58020000,-0.00226423,0.09277344,-0.02929687,-0.59082031,1.08154297
2.58040000,-0.00226423,0.04882812,-0.19531250,0.49804687,1.19384766
2.58060000,-0.00470564,-0.04394531,0.55664062,-0.43945312,1.21337891
2.58080000,-0.00470564,0.09765625,0.81054687,-1.49414062,1.19873047
2.58100000,-0.00470564,0.03906250,0.29296875,-0.32714844,1.22802734
2.58120000,-0.00226423,-0.03906250,-0.12695312,-0.01953125,1.28662109
2.58140000,-0.00226423,-0.11230469,-0.13671875,0.06347656,1.35253906
2.58160000,-0.00470564,-0.02929687,-0.04882812,-0.25390625,1.42822266
2.58180000,0.00017718,-0.07324219,-0.33203125,-0.43457031,1.50634766
2.58200000,0.00017718,-0.14160156,-0.81054687,0.12207031,1.54541016
2.58220000,-0.00226423,-0.04882812,-0.32714844,-0.15136719,1.47949219
2.58240000,0.00017718,0.01953125,0.12207031,0.29785156,1.40869141
2.58260000,-0.00226423,-0.15625000,0.09765625,-0.82519531,1.37207031
2.58280000,-0.00226423,-0.01953125,0.45410156,-0.58593750,1.37451172
2.58300000,-0.00226423,0.01953125,-0.21484375,-0.00488281,1.36962891
2.58320000,-0.00226423,-0.03417969,0.06347656,0.83007812,1.35009766
2.58340000,-0.00470564,-0.04882812,0.04394531,-0.02929687,1.36962891
2.58360000,-0.00470564,0.00000000,-0.13671875,0.24414062,1.37695312
2.58380000,-0.00470564,-0.01953125,0.00976562,0.53710937,1.37207031
2.58400000,-0.00470564,-0.05371094,-0.35644531,1.25976562,1.38916016
2.58420000,-0.00226423,0.09277344,-0.33691406,0.31250000,1.36474609
2.58440000,-0.00470564,-0.04882812,0.25878906,0.44433594,1.37939453
2.58460000,0.00017718,0.06835937,0.04394531,0.28808594,1.37207031
2.58480000,-0.00470564,0.05371094,-0.09765625,0.47851562,1.38916016
2.58500000,-0.00470564,0.05859375,0.05859375,0.49804687,1.50878906
2.58520000,0.00017718,-0.00976562,-0.40039062,0.34667969,1.54541016
2.58540000,-0.00226423,0.07324219,0.15625000,0.82519531,1.24755859
2.58560000,-0.00226423,0.05859375,-0.26855469,0.10742187,0.79833984
2.58580000,-0.00470564,0.01464844,-0.41015625,0.90332031,0.48583984
2.58600000,0.00017718,0.10742187,0.00488281,0.36621094,0.29785156
2.58620000,-0.00226423,0.04882812,-0.04882812,0.82031250,0.19775391
2.58640000,-0.00226423,0.02929687,0.18554687,-0.78613281,0.13916016
2.58660000,-0.00226423,0.11230469,0.20996094,0.59570312,0.11230469
2.58680000,-0.00226423,0.13183594,0.41992187,-0.39062500,0.09521484
2.58700000,-0.00226423,0.00488281,0.42968750,0.21484375,0.08544922
2.58720000,-0.00226423,0.03417969,0.57128906,-0.70312500,0.07324219
2.58740000,-0.00226423,0.05371094,0.20996094,-0.11230469,0.07080078
2.58760000,0.00017718,-0.01464844,-0.11718750,-0.69824219,0.06591797
2.58780000,-0.00226423,-0.03906250,0.37597656,-0.51269531,0.06347656
2.58800000,-0.00226423,0.02441406,-0.33691406,-0.11718750,0.06347656
2.58820000,-0.00226423,-0.03906250,-0.16601562,-0.71289062,0.06103516
2.58840000,-0.00226423,-0.04394531,-0.49316406,0.37597656,0.06103516
2.58860000,-0.00226423,0.02441406,-1.04492187,0.91796875,0.06347656
2.58880000,-0.00226423,-0.05859375,-0.39550781,0.22949219,0.06103516
2.58900000,-0.00470564,-0.05371094,-0.29296875,0.67382812,0.06103516
2.58920000,-0.00226423,-0.04394531,0.17089844,0.60058594,0.06103516
2.58940000,-0.00470564,0.00976562,0.02929687,0.71289062,0.06103516
2.58960000,-0.00226423,-0.04882812,0.43457031,0.72265625,0.06103516
2.58980000,-0.00226423,-0.01464844,-0.33203125,0.46386719,0.06103516
2.59000000,-0.00226423,0.09277344,-0.21484375,0.41992187,0.06103516
2.59020000,-0.00226423,0.07812500,0.51757812,0.38574219,0.06103516
2.59040000,-0.00226423,-0.04882812,0.26855469,-0.18066406,0.05859375
2.59060000,-0.00226423,0.15625000,0.37597656,0.29785156,0.06103516
2.59080000,-0.00226423,-0.00976562,0.27832031,0.20996094,0.05859375
2.59100000,-0.00226423,0.01953125,-0.20996094,0.30273437,0.06103516
2.59120000,-0.00226423,0.01953125,-0.10253906,0.53222656,0.06103516
2.59140000,-0.00226423,0.01464844,-0.28808594,1.00585937,0.06347656
2.59160000,-0.00470564,-0.03417969,-0.73730469,0.84960937,0.06347656
2.59180000,-0.00226423,0.04882812,0.20996094,0.88378906,0.06591797
2.59200000,-0.00226423,0.03906250,0.19042969,-0.06347656,0.06347656
2.59220000,-0.00226423,0.07324219,0.72753906,0.01953125,0.06835937
2.59240000,0.00017718,-0.01464844,0.32226562,0.01464844,0.06835937
2.59260000,-0.00226423,0.06347656,-0.41992187,-0.25878906,0.07568359
2.59280000,-0.00470564,0.07812500,-0.35156250,-0.17578125,0.07812500
2.59300000,-0.00226423,0.00000000,-0.81542969,0.28320312,0.07324219
2.59320000,-0.00226423,0.00488281,-0.15136719,-0.07324219,0.07080078
2.59340000,-0.00226423,0.01464844,0.15136719,-0.15136719,0.07080078
2.59360000,-0.00226423,-0.04394531,-0.28320312,-0.16601562,0.07080078
2.59380000,-0.00226423,-0.02929687,0.11230469,-0.19531250,0.07080078
2.59400000,-0.00226423,-0.04882812,-0.29296875,-0.40039062,0.06835937
2.59420000,-0.00226423,-0.03417969,-0.55664062,-0.60058594,0.06835937
2.59440000,-0.00226423,-0.01953125,-0.53710937,-0.24414062,0.07080078
2.59460000,-0.00226423,0.00488281,-0.66406250,-0.67871094,0.06835937
2.59480000,-0.00226423,-0.06835937,-0.16601562,-0.21484375,0.06835937
2.59500000,-0.00470564,-0.04882812,-0.39550781,-0.38574219,0.06591797
2.59520000,-0.00470564,-0.06835937,-0.17578125,0.06835937,0.07324219
2.59540000,-0.00226423,-0.09765625,-0.26855469,0.23437500,0.06591797
2.59560000,-0.00226423,-0.04394531,-0.15136719,0.28808594,0.06591797
2.59580000,0.00261858,-0.04882812,0.08789062,0.46875000,0.06591797
2.59600000,-0.00226423,-0.05859375,0.31738281,-0.37597656,0.06347656
2.59620000,-0.00470564,-0.07812500,0.39550781,0.66894531,0.06347656
2.59640000,-0.00226423,0.06835937,0.51269531,-0.01953125,0.06103516
2.59660000,-0.00226423,-0.04394531,0.44433594,0.11230469,0.06103516
2.59680000,-0.00226423,-0.01953125,0.08789062,0.23437500,0.06103516
2.59700000,-0.00226423,-0.01464844,0.29785156,0.44921875,0.06103516
2.59720000,-0.00226423,0.00488281,-0.07812500,0.27832031,0.05859375
2.59740000,-0.00226423,-0.05371094,0.03417969,0.95214844,0.05859375
2.59760000,-0.00470564,-0.01464844,-0.12695312,0.41992187,0.05859375
2.59780000,-0.00226423,-0.03906250,-0.03906250,0.43457031,0.05615234
2.59800000,-0.00226423,0.04882812,0.17578125,0.53222656,0.05615234
2.59820000,-0.00226423,0.00488281,0.13183594,0.16601562,0.05615234
2.59840000,-0.00226423,0.01953125,-0.13671875,0.38085937,0.05615234
2.59860000,0.00017718,0.00000000,-0.00488281,0.13671875,0.05371094
2.59880000,-0.00470564,0.05859375,0.34179687,-0.14160156,0.05615234
2.59900000,-0.00226423,0.03906250,0.21484375,0.37109375,0.05615234
2.59920000,-0.00226423,-0.00976562,0.47851562,0.16601562,0.05615234
2.59940000,-0.00226423,-0.03417969,0.11718750,0.09765625,0.05859375
2.59960000,-0.00226423,0.00000000,-0.07324219,0.37109375,0.05859375
2.59980000,0.00017718,-0.00488281,0.04394531,0.45898437,0.05859375
2.60000000,-0.00470564,-0.00976562,0.09277344,0.28320312,0.05859375
2.60020000,-0.00226423,-0.01953125,0.34179687,0.33203125,0.06103516
2.60040000,-0.00226423,-0.00488281,0.01464844,-0.22460937,0.05859375
2.60060000,-0.00470564,0.00488281,0.45410156,-0.05859375,0.05859375
2.60080000,-0.00226423,-0.01464844,0.48828125,-0.04394531,0.05859375
2.60100000,-0.00226423,-0.01464844,0.27832031,0.23437500,0.05859375
2.60120000,-0.00226423,-0.06347656,-0.06835937,-0.03417969,0.05859375
2.60140000,-0.00470564,-0.02929687,0.10253906,0.08789062,0.05615234
2.60160000,-0.00470564,-0.04394531,0.17578125,0.17089844,0.05615234
2.60180000,0.00017718,0.00976562,0.20996094,0.22949219,0.05859375
2.60200000,-0.00470564,-0.04394531,0.64941406,-0.01953125,0.05615234
2.60220000,-0.00226423,-0.02929687,0.21972656,-0.29785156,0.05615234
2.60240000,-0.00226423,0.04394531,0.17089844,-0.28808594,0.05615234
2.60260000,-0.00470564,0.01464844,0.01464844,-0.31738281,0.05859375
2.60280000,-0.00714704,-0.02441406,-0.00976562,0.22460937,0.06103516
2.60300000,-0.00226423,0.00488281,-0.08300781,-0.40527344,0.05859375
2.60320000,0.00017718,0.03417969,-0.03417969,-0.16601562,0.05859375
2.60340000,-0.00226423,-0.03906250,-0.14648437,-0.12695312,0.05859375
2.60360000,-0.00226423,0.02929687,-0.12695312,0.26855469,0.05859375
2.60380000,-0.00226423,-0.02929687,-0.37597656,0.05859375,0.05859375
2.60400000,-0.00226423,0.05371094,-0.59570312,0.18066406,0.05859375
2.60420000,0.00017718,-0.03906250,-0.43457031,0.08789062,0.05859375
2.60440000,-0.00226423,0.07812500,-0.34179687,-0.19042969,0.05859375
2.60460000,-0.00226423,0.01464844,0.15136719,-0.10742187,0.05859375
2.60480000,-0.00226423,0.03417969,-0.17089844,-0.10742187,0.05859375
2.60500000,-0.00226423,0.01953125,-0.25878906,0.10742187,0.06103516
2.60520000,-0.00226423,0.01953125,-0.30273437,0.28808594,0.06103516
2.60540000,-0.00226423,0.00976562,-0.32714844,0.22460937,0.06103516
2.60560000,-0.00226423,0.04882812,0.17089844,0.33691406,0.06103516
2.60580000,-0.00226423,0.00000000,0.08300781,0.62500000,0.06103516
2.60600000,-0.00226423,0.03906250,-0.09277344,0.82031250,0.06103516
2.60620000,-0.00470564,0.01464844,-0.00488281,0.53710937,0.06347656
2.60640000,-0.00470564,0.04394531,0.07324219,0.56152344,0.06103516
2.60660000,-0.00226423,0.02441406,-0.00488281,0.25878906,0.06103516
2.60680000,0.00017718,0.03417969,-0.24902344,0.54687500,0.06103516
2.60700000,-0.00226423,-0.02929687,-0.08300781,0.21484375,0.06103516
2.60720000,-0.00226423,0.09277344,-0.60546875,0.50292969,0.06103516
2.60740000,-0.00470564,-0.05859375,-0.28320312,1.08398437,0.06347656
2.60760000,-0.00226423,0.01464844,-0.37597656,0.52734375,0.06591797
2.60780000,-0.00470564,-0.00488281,-0.00976562,0.14160156,0.06347656
2.60800000,-0.00226423,0.07812500,-0.22949219,0.32714844,0.06347656
2.60820000,-0.00226423,0.00000000,0.04394531,-0.23925781,0.06347656
2.60840000,0.00261858,0.02441406,-0.29785156,-0.40039062,0.06347656
2.60860000,-0.00226423,0.01953125,-0.08300781,-0.70312500,0.07080078
2.60880000,-0.00226423,0.06835937,-0.15625000,-1.17187500,0.06347656
2.60900000,-0.00470564,0.05859375,0.64941406,-1.75292969,0.06103516
2.60920000,0.00017718,0.00976562,0.64453125,-0.69335937,0.06347656
2.60940000,-0.00226423,0.06835937,-1.32812500,-0.72265625,0.06347656
2.60960000,-0.00226423,-0.13671875,2.07031250,0.17089844,0.06591797
2.60980000,-0.00226423,-0.19042969,-0.44921875,1.37695312,0.06835937
2.61000000,-0.00470564,0.33691406,-0.94726562,0.68847656,0.06591797
2.61020000,-0.00226423,-0.22460937,-2.86132812,0.02929687,0.06591797
2.61040000,-0.00470564,0.00488281,-3.17871094,2.35839844,0.07080078
2.61060000,0.00017718,-0.13183594,2.09960937,3.63769531,0.07568359
2.61080000,-0.00470564,0.21972656,0.98144531,0.72753906,0.06835937
2.61100000,-0.00226423,0.26367187,2.48535156,-0.73242187,0.06347656
2.61120000,-0.00226423,-0.24414062,-1.74316406,-0.95214844,0.05859375
2.61140000,-0.00226423,0.15136719,-2.28027344,1.64062500,0.06347656
2.61160000,-0.00226423,0.32226562,2.48046875,2.78320312,0.06591797
2.61180000,-0.00226423,-0.06347656,0.50292969,-0.07812500,0.06103516
2.61200000,-0.00226423,-0.00976562,1.91894531,-1.91406250,0.05615234
2.61220000,-0.00470564,-0.15136719,0.33203125,-0.34179687,0.06347656
2.61240000,-0.00470564,0.10742187,-1.35742187,1.24023437,0.06835937
2.61260000,-0.00226423,0.06347656,-0.19042969,1.40136719,0.07080078
2.61280000,-0.00226423,-0.08300781,-2.25097656,-1.09863281,0.06591797
2.61300000,-0.00226423,-0.05859375,0.76171875,-0.25390625,0.06835937
2.61320000,0.00017718,0.00000000,1.33789062,1.22558594,0.07324219
